qid,query,docno,rank,score
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,9180,12,89
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,5045,13,88
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,5981,14,87
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,5984,15,86
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,4079,16,85
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,5979,17,84
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,9418,18,83
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,9183,19,82
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,3272,20,81
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,10039,21,80
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,8238,22,79
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,4833,23,78
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,5976,24,77
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,3398,25,76
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,1852,26,75
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,1319,27,74
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,9087,28,73
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,7304,29,72
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,9289,30,71
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,11311,31,70
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,5873,32,69
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,7572,33,68
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,1337,34,67
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,9698,35,66
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,4205,36,65
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,8448,37,64
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,8563,38,63
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,7176,39,62
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,1475,40,61
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,9552,41,60
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,7571,42,59
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,525,43,58
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,10486,44,57
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,8346,45,56
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,6974,46,55
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,7573,47,54
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,10628,48,53
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,4437,49,52
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,3397,50,51
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,9550,51,50
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,11312,52,49
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,421,53,48
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,2458,54,47
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,8024,55,46
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,3504,56,45
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,8672,57,44
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,939,58,43
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,5561,59,42
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,7083,60,41
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,7900,61,40
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,6530,62,39
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,7179,63,38
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,654,64,37
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,5980,65,36
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,8567,66,35
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,8121,67,34
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,8668,68,33
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,6795,69,32
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,5358,70,31
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,9949,71,30
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,5563,72,29
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,7177,73,28
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,155,74,27
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,943,75,26
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,666,76,25
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,3506,77,24
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,7898,78,23
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,9421,79,22
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,937,80,21
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,6078,81,20
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,5663,82,19
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,11313,83,18
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,7908,84,17
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,8463,85,16
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,5753,86,15
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,10757,87,14
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,9423,88,13
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,4078,89,12
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,655,90,11
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,4337,91,10
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,6349,92,9
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,5478,93,8
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,5982,94,7
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,7085,95,6
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,5662,96,5
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,9288,97,4
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,5476,98,3
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,6088,99,2
3,USE OF DIGITAL COMPUTERS IN THE DESIGN OF BAND PASS FILTERS HAVING GIVEN PHASE AND ATTENUATION CHARACTERISTICS,10634,100,1
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,3595,1,100
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,4412,2,99
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,7527,3,98
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,6138,4,97
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,4057,5,96
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,7346,6,95
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,4199,7,94
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,9252,8,93
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,6947,9,92
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,8205,10,91
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,10805,11,90
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,7985,12,89
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,4705,13,88
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,9414,14,87
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,10428,15,86
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,4596,16,85
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,4056,17,84
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,5576,18,83
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,3383,19,82
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,1049,20,81
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,1595,21,80
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,7157,22,79
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,1313,23,78
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,5437,24,77
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,1334,25,76
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,5826,26,75
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,4183,27,74
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,7762,28,73
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,8200,29,72
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,2687,30,71
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,4185,31,70
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,4430,32,69
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,4063,33,68
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,10484,34,67
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,7718,35,66
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,7989,36,65
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,2052,37,64
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,6150,38,63
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,9796,39,62
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,5441,40,61
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,4820,41,60
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,9666,42,59
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,10087,43,58
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,3618,44,57
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,8217,45,56
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,8002,46,55
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,7697,47,54
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,4320,48,53
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,9788,49,52
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,9168,50,51
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,7654,51,50
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,397,52,49
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,9537,53,48
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,8299,54,47
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,6668,55,46
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,4704,56,45
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,6782,57,44
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,8817,58,43
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,8246,59,42
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,146,60,41
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,7695,61,40
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,1,62,39
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,10157,63,38
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,9869,64,37
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,1588,65,36
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,282,66,35
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,5139,67,34
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,10764,68,33
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,2322,69,32
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,7173,70,31
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,8815,71,30
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,5733,72,29
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,8207,73,28
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,1077,74,27
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,1137,75,26
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,7429,76,25
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,5752,77,24
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,4196,78,23
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,3480,79,22
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,9708,80,21
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,4184,81,20
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,9946,82,19
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,7178,83,18
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,9949,84,17
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,2192,85,16
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,6448,86,15
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,2041,87,14
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,4204,88,13
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,2175,89,12
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,9794,90,11
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,6422,91,10
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,2810,92,9
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,2408,93,8
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,5973,94,7
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,8243,95,6
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,2180,96,5
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,7180,97,4
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,7987,98,3
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,653,99,2
4,SYSTEMS OF DATA CODING FOR INFORMATION TRANSFER,1732,100,1
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,1586,1,100
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,11429,2,99
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,7875,3,98
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,3559,4,97
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,9165,5,96
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,4308,6,95
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,5130,7,94
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,4307,8,93
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,148,9,92
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2927,10,91
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2675,11,90
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,4522,12,89
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,3374,13,88
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2511,14,87
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2290,15,86
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,10160,16,85
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2794,17,84
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,9769,18,83
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,10156,19,82
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2929,20,81
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2193,21,80
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,140,22,79
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,396,23,78
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,5135,24,77
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,3039,25,76
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,8952,26,75
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,1713,27,74
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,3252,28,73
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,3688,29,72
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,5429,30,71
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2513,31,70
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2373,32,69
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,3059,33,68
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,9412,34,67
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,3226,35,66
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2296,36,65
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,1591,37,64
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,7988,38,63
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,9667,39,62
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2041,40,61
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,5427,41,60
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,4709,42,59
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,1802,43,58
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2788,44,57
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,5016,45,56
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,7304,46,55
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,884,47,54
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,8315,48,53
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,5428,49,52
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,5634,50,51
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2340,51,50
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,593,52,49
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,521,53,48
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,4054,54,47
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,9668,55,46
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,646,56,45
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2766,57,44
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,6681,58,43
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,8525,59,42
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2932,60,41
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,276,61,40
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,3447,62,39
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,5538,63,38
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,4918,64,37
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,6620,65,36
